OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
POJ,1538,Extrapolation Using a Difference Table,134,154,157,276
POJ,1536,Trains,14,38,33,162
POJ,1537,Identifying Legal Pascal Real Constants,190,231,254,698
POJ,1535,Forgetful,133,183,181,759
POJ,1533,Mystery,33,74,55,321
POJ,1534,Terrorist Attack,22,41,34,149
POJ,1532,Mixed Numbers,53,105,132,733
POJ,1531,Trooper of Bam,2,34,2,752
POJ,1530,Slurpys,205,231,225,404
POJ,1529,Shipping Routes,187,221,257,490
POJ,1527,Making the Grade,92,105,100,146
POJ,1526,Call Forwarding,98,122,132,326
POJ,1525,Hi-Q,125,137,136,175
POJ,1528,Perfection,5151,5353,6007,13132
POJ,1524,Cowculations,154,176,181,277
POJ,1523,SPF,2366,2492,4269,9454
POJ,1522,N-Credible Mazes,260,305,312,584
POJ,1520,Scramble Sort,1036,1117,1319,2768
POJ,1521,Entropy,2076,2236,3025,8214
POJ,1518,Problem Bee,133,169,187,378
POJ,1516,Parallel Deadlock,35,46,42,81
POJ,1519,Digital Roots,7209,7987,8914,26641
POJ,1514,Metal Cutting,124,162,225,616
POJ,1515,Street Directions,303,340,531,1027
POJ,1512,Keeps Going and Going and ...,43,70,51,108
POJ,1513,Scheduling Lectures,327,382,465,1086
POJ,1517,u Calculate e,9435,9765,11635,19992
POJ,1510,Hares and Foxes,39,77,44,172
POJ,1511,Invitation Cards,3666,4238,9743,29177
POJ,1507,Commedia dell' arte,125,152,170,430
POJ,1508,Skyscraper Floors,106,173,181,863
POJ,1509,Glass Beads,1474,1546,2499,4396
POJ,1506,Substitution Cipher,117,183,194,1082
POJ,1501,Word-Search Wonder,422,506,519,1355
POJ,1505,Copying Books,1588,1916,2804,8984
POJ,1500,Polygonal Puzzle,25,72,34,167
POJ,1504,Adding Reversed Numbers,7749,8072,9993,18515
POJ,1502,MPI Maelstrom,3074,3188,6304,10269
POJ,1503,Integer Inquiry,9723,10481,13502,34685
POJ,1699,Best Sequence,1439,1638,2467,6356
POJ,1698,Alice's Chance,1758,1892,3045,7447
POJ,1697,The Erythea Campaign,197,248,246,654
POJ,1696,Space Ant,1824,1911,2927,4659
POJ,1692,Crossed Matchings,1351,1420,1916,2950
POJ,1695,Magazine Delivery,925,1015,1183,2398
POJ,1690,(Your)((Term)((Project))),1035,1206,1334,3543
POJ,1694,An Old Stone Game,1288,1457,1671,3661
POJ,1689,3002 Rubbery,79,105,114,243
POJ,1693,Counting Rectangles,508,541,601,1162
POJ,1691,Painting A Board,1306,1446,1950,3958
POJ,1688,Dolphin Pool,147,183,197,447
POJ,1687,Buggy Sat,526,573,658,1452
POJ,1686,Lazy Math Instructor,978,1111,1402,4024
POJ,1684,Dynamic Declaration Language (DDL),254,299,295,1137
POJ,1685,Color Tunnels,219,266,310,600
POJ,1683,Puzzlestan,325,398,399,1246
POJ,1682,Clans on the Three Gorges,259,276,381,760
POJ,1678,I Love this Game!,625,754,887,2286
POJ,1677,Girls' Day,546,691,686,3354
POJ,1680,Fork() Makes Trouble,246,274,291,475
POJ,1681,Painter's Problem,1843,2023,3230,6810
POJ,1676,What time is it?,493,571,677,1797
POJ,1675,Happy Birthday!,829,1061,1098,4442
POJ,1674,Sorting by Swapping,3932,4176,5239,9782
POJ,1679,The Unique MST,5069,5549,11543,31910
POJ,1673,EXOCENTER OF A TRIANGLE,959,1055,1464,3633
POJ,1671,Rhyme Schemes,750,788,1020,1833
POJ,1672,Fully Diversified Sequences of Sets,169,191,239,471
POJ,1670,Obstructed Rook Circuits,38,65,48,188
POJ,1668,Taxation With Representation Overdone,51,69,55,207
POJ,1669,It's Logical,131,158,184,612
POJ,1667,Peg Game,121,178,162,668
POJ,1666,Candy Sharing Game,2254,2345,2726,4184
POJ,1662,CoIns,179,295,250,774
POJ,1665,Biker's Trip Odometer,3188,3279,3599,5713
POJ,1663,Number Steps,6711,7268,7648,14109
POJ,1661,Help Jimmy,2574,2964,4115,12438
POJ,1660,Princess FroG,399,491,478,1174
POJ,1659,Frogs' Neighborhood,2576,2795,4179,10007
POJ,1664,放苹果,15114,15731,21445,34623
POJ,1658,Eva's Problem,9910,10109,11364,18515
POJ,1652,Holey Cloth,111,167,150,413
POJ,1653,Compacting Stickers,109,131,135,354
POJ,1656,Counting Black,6175,6317,7332,11365
POJ,1655,Balancing Act,3504,3767,6135,14464
POJ,1654,Area,3184,3577,5617,20589
POJ,1657,Distance on Chessboard,7733,8394,9164,27104
POJ,1649,Market Place,164,217,215,732
POJ,1651,Multiplication Puzzle,3376,3590,6647,10653
POJ,1650,Integer Approximation,1350,1541,1906,5671
POJ,1648,Countryside Highway,343,449,395,1274
POJ,1647,One-move checkmate,354,476,437,1835
POJ,1646,Double Trouble,157,182,219,469
POJ,1645,BSP Trees,78,94,115,186
POJ,1644,To Bet or Not To Bet,396,455,612,1826
POJ,1643,Checker's Check,48,62,74,170
POJ,1642,Stacking Cubes,438,481,605,1567
POJ,1641,Rational Approximation,44,57,53,131
POJ,1640,Poly-polygonal Numbers,128,154,181,487
POJ,1638,A number game,85,193,117,522
POJ,1636,Prison rearrangement,832,909,1330,3122
POJ,1637,Sightseeing tour,2232,2403,4157,9892
POJ,1639,Picnic Planning,1784,2043,3911,10824
POJ,1634,Who's the boss?,698,837,1212,2956
POJ,1635,Subway tree systems,1765,1968,3355,8045
POJ,1633,Gladiators,209,240,251,524
POJ,1632,Vase collection,601,705,883,2277
POJ,1627,"Experiment ""X"": Explosions Expected",55,101,91,638
POJ,1630,Max Separation,23,37,27,80
POJ,1628,Deduction,149,194,183,602
POJ,1629,Fillword,611,644,705,1363
POJ,1631,Bridging signals,4441,4736,7995,14759
POJ,1626,Chapayev,51,80,69,256
POJ,1623,Squadtrees,144,194,203,517
POJ,1624,This Takes the Cake,349,382,394,762
POJ,1622,Pushing Boxes,185,218,217,429
POJ,1621,Polly Nomials,232,257,257,534
POJ,1625,Censored!,1180,1356,2857,10404
POJ,1619,EKG Sequence,234,276,334,716
POJ,1617,Crypto Columns,1500,1584,1657,2659
POJ,1616,Harmonic Periods,89,113,134,359
POJ,1618,Decorations,344,393,477,1083
POJ,1615,Merging Sequences Problem,57,111,80,492
POJ,1614,Space AI Bombs,51,83,65,284
POJ,1613,Cave Raider,206,250,321,1022
POJ,1620,Phone Home,346,389,390,781
POJ,1612,The Geodetic Set Problem,170,219,249,679
POJ,1610,Quad Trees,400,446,525,1071
POJ,1608,Banal Tickets,114,183,187,1588
POJ,1609,Tiling Up Blocks,1641,1739,2320,5939
POJ,1607,Deck,3134,3358,3710,8655
POJ,1611,The Suspects,8894,9329,20302,42084
POJ,1606,Jugs,2116,2239,2969,5133
POJ,1605,Horse Shoe Scoring,21,48,34,114
POJ,1602,Zip,131,225,206,1004
POJ,1603,Risk,1164,1238,1460,3194
POJ,1604,Just the Facts,3949,4183,4923,9370
POJ,1601,Pizza Anyone?,194,275,240,673
POJ,1600,Centipede Collisions,70,116,79,291
POJ,1796,Extra Terrestrial PISA Test,96,107,142,341
POJ,1793,Storehouse,65,108,115,314
POJ,1794,Castle Walls,497,607,637,1743
POJ,1798,Dory's Phonebook,41,67,69,274
POJ,1795,DNA Laboratory,255,385,456,2595
POJ,1792,Hexagonal Routes,139,153,186,444
POJ,1791,Paper Cutting,328,364,367,652
POJ,1799,Yeehaa!,5168,5388,6429,14018
POJ,1790,Base Numbers,202,252,263,713
POJ,1788,Building a New Depot,713,832,894,2137
POJ,1787,Charlie's Change,749,918,1407,4472
POJ,1797,Heavy Transportation,4253,4755,10417,39623
POJ,1789,Truck History,6023,6364,11532,29488
POJ,1786,Bridge Hands,672,742,896,2358
POJ,1785,Binary Search Heap Construction,1253,1560,2879,10470
POJ,1783,Fractran,111,135,154,479
POJ,1784,Huffman's Greed,445,502,767,1312
POJ,1782,Run Length Encoding,1075,1283,1522,4880
POJ,1781,In Danger,1606,1720,2007,3851
POJ,1780,Code,518,643,920,2614
POJ,1779,Boolean Logic,78,97,96,222
POJ,1778,All Discs Considered,211,270,348,934
POJ,1777,Vivian's Problem,230,279,359,944
POJ,1776,Task Sequences,433,550,731,2549
POJ,1774,Fold Paper Strips,84,104,155,556
POJ,1775,Sum of Factorials,3287,3686,4551,13839
POJ,1773,Outernet,54,73,114,328
POJ,1772,New Go Game,86,139,127,686
POJ,1771,Elevator Stopping Plan,398,511,550,1652
POJ,1768,Hang or not to hang,123,156,200,792
POJ,1770,Special Experiment,484,549,682,1997
POJ,1769,Minimizing maximizer,1066,1223,1837,4525
POJ,1767,Which is Next,130,167,159,504
POJ,1766,Football,53,65,65,119
POJ,1765,November Rain,294,369,489,2235
POJ,1763,Shortcut,387,478,666,2089
POJ,1764,Dice Contest,57,106,98,1482
POJ,1761,Easy Task,379,424,490,1418
POJ,1762,Bundling,32,41,37,85
POJ,1760,Disk Tree,432,550,933,2559
POJ,1758,Frontier,104,130,154,370
POJ,1759,Garland,685,755,1044,2458
POJ,1756,Domino Puzzle,58,83,96,199
POJ,1755,Triathlon,746,994,1954,7295
POJ,1757,Binary Search,288,341,379,1012
POJ,1752,Advertisement,214,256,332,922
POJ,1754,Buffer Manager,318,363,378,1048
POJ,1751,Highways,2407,2732,5023,17171
POJ,1750,Dictionary,718,862,1062,3834
POJ,1749,Lock Manager,146,175,174,424
POJ,1748,Computer Dialogue,86,112,106,259
POJ,1753,Flip Game,10992,11842,19951,46611
POJ,1747,Expression,374,415,489,843
POJ,1746,Loan,26,44,40,213
POJ,1744,Elevator Stopping Plan,536,659,827,2513
POJ,1745,Divisibility,2689,3011,4496,12550
POJ,1743,Musical Theme,3612,3969,10179,30421
POJ,1740,A New Stone Game,2533,2712,3309,6054
POJ,1741,Tree,3162,3580,7940,23960
POJ,1738,An old Stone Game,531,919,1058,3734
POJ,1739,Tony's Tour,786,902,1970,4220
POJ,1736,Block Town,215,248,302,753
POJ,1735,A Game on the Chessboard,250,303,332,854
POJ,1742,Coins,5426,6577,13110,38651
POJ,1737,Connected Graph,1220,1383,1636,3370
POJ,1734,Sightseeing trip,1300,1428,2680,7041
POJ,1732,Phone numbers,773,921,1261,3892
POJ,1733,Parity game,1756,1944,3756,9663
POJ,1731,Orders,4510,4680,6609,11041
POJ,1729,Jack and Jill,168,244,395,1513
POJ,1730,Perfect Pth Powers,2650,3127,4166,18136
POJ,1728,A flea on a chessboard,451,524,647,1957
POJ,1727,Advanced Causal Measurements (ACM),373,427,580,1630
POJ,1726,Tango Tango Insurrection,125,183,178,590
POJ,1725,BALL,89,103,135,237
POJ,1722,SUBTRACT,561,611,796,1797
POJ,1723,SOLDIERS,2252,2514,3226,9260
POJ,1724,ROADS,2794,3135,5796,16165
POJ,1721,CARDS,684,762,1023,1988
POJ,1720,SQUARES,197,235,268,719
POJ,1719,Shooting Contest,1053,1188,1658,4534
POJ,1718,River Crossing,173,195,297,732
POJ,1717,Dominoes,1403,1629,2315,7019
POJ,1715,Hexadecimal Numbers,535,733,701,2496
POJ,1716,Integer Intervals,3475,3822,6385,15115
POJ,1714,The Cave,82,116,112,320
POJ,1713,Divide et unita,80,137,143,406
POJ,1711,Puncher,24,48,31,109
POJ,1712,Flying Stars,120,153,137,387
POJ,1710,Magic of David Copperfield,226,282,267,601
POJ,1709,Crossword,194,248,282,917
POJ,1708,Game,333,411,540,1575
POJ,1707,Sum of powers,329,358,416,864
POJ,1706,References,528,709,920,4455
POJ,1705,Generational Replacement,67,89,86,263
POJ,1704,Georgia and Bob,2387,2632,3606,11001
POJ,1701,Dissatisfying Lift,953,1378,1254,5593
POJ,1702,Eva's Balance,1672,1771,2031,4233
POJ,1700,Crossing River,3936,4394,6288,16565
POJ,1703,"Find them, Catch them",6922,7801,14538,47221
POJ,1898,Entropy,126,168,215,903
POJ,1899,Farmer Bill's Problem,478,646,646,2470
POJ,1895,Bring Them There,111,160,211,820
POJ,1892,VTAS - Vessel Traffic Advisory Service,3,34,3,142
POJ,1890,Switching Channels,155,181,241,435
POJ,1893,Monitoring Wheelchair Patients,50,81,78,424
POJ,1897,Data Mining,80,112,102,362
POJ,1891,Typesetting,18,44,35,294
POJ,1894,Alternative Scale of Notation,610,703,783,2117
POJ,1896,Code Formatting,369,431,530,1509
POJ,1889,Package Pricing,32,71,52,477
POJ,1888,Crossword Answers,448,498,553,1279
POJ,1887,Testing the CATCHER,4288,4464,6817,18579
POJ,1885,Uncompress,229,284,325,943
POJ,1884,Train Time,30,79,40,411
POJ,1883,Theseus and the Minotaur,26,68,28,164
POJ,1886,Borrowers,258,317,362,1523
POJ,1881,Sail Race,19,38,19,75
POJ,1882,Stamps,395,445,544,1566
POJ,1879,Tempus et mobilius Time and motion,391,439,508,855
POJ,1880,Variable Radix Huffman Encoding,155,206,257,880
POJ,1878,Jill's Bike,256,376,361,1412
POJ,1876,The Letter Carrier's Rounds,69,109,108,352
POJ,1877,Flooded!,1185,1405,1931,6507
POJ,1875,Robot,29,59,61,196
POJ,1874,Trade on Verweggistan,373,460,535,1864
POJ,1871,Bullet Hole,16,75,22,341
POJ,1869,Test,102,117,120,245
POJ,1868,Antiarithmetic?,553,614,713,1420
POJ,1873,The Fortified Forest,1076,1275,1907,6878
POJ,1870,Bee Breeding,556,640,735,1769
POJ,1872,A Dicey Problem,209,262,328,1004
POJ,1867,Treequivalence,69,113,101,356
POJ,1866,Help!,79,126,99,347
POJ,1864,Funny Card Game,13,25,18,118
POJ,1863,Subnumber,81,237,112,953
POJ,1865,Practice,66,80,82,133
POJ,1862,Stripies,5331,5566,8053,17882
POJ,1861,Network,3739,4011,6971,17322
POJ,1856,Sea Battle,710,799,1148,3239
POJ,1858,Interesting Maze Game,77,127,97,310
POJ,1854,Evil Straw Warts Live,164,233,296,1029
POJ,1859,The Perfect Symmetry,381,436,535,1381
POJ,1855,Mint,355,408,583,1672
POJ,1857,To Europe! To Europe!,252,361,323,951
POJ,1853,Cat,283,363,482,1884
POJ,1860,Currency Exchange,5340,5780,12129,31877
POJ,1851,Map,104,131,153,675
POJ,1852,Ants,5406,5801,8189,19598
POJ,1849,Two,488,522,900,1699
POJ,1850,Code,3448,3641,4754,9928
POJ,1848,Tree,887,1053,1340,3847
POJ,1842,Parking,32,44,40,131
POJ,1843,Shire,16,31,20,122
POJ,1846,System,72,116,107,318
POJ,1841,Meadow,68,93,98,537
POJ,1845,Sumdiv,2730,3307,5760,23131
POJ,1847,Tram,2919,3089,6132,16537
POJ,1844,Sum,5812,5991,7151,10895
POJ,1840,Eqs,3833,4014,8231,16779
POJ,1839,Cattle,38,68,48,275
POJ,1838,Banana,524,608,876,2388
POJ,1836,Alignment,3534,3969,5700,17356
POJ,1837,Balance,5398,5551,9538,15186
POJ,1835,宇航员,1588,1778,2709,6207
POJ,1834,线段处理,54,119,90,694
POJ,1832,连环锁,342,434,427,1306
POJ,1831,不定方程组,172,232,245,776
POJ,1833,排列,5182,5726,7760,20208
POJ,1828,Monkeys' Pride,2190,2809,3041,9147
POJ,1829,火力防御网,50,71,64,208
POJ,1830,开关问题,1908,2097,3652,9135
POJ,1827,A Bunch Of Monsters,249,291,390,1008
POJ,1826,The Best Farm,330,423,628,2098
POJ,1824,TwoFour,30,50,77,203
POJ,1823,Hotel,726,815,1212,2764
POJ,1822,Fence2,96,119,138,330
POJ,1821,Fence,819,940,1629,5143
POJ,1820,Expression,11,54,22,2320
POJ,1818,ATP,246,326,354,892
POJ,1819,Disks,289,353,409,1689
POJ,1817,Traffic Jam,82,92,139,290
POJ,1814,Polynomial,14,38,26,305
POJ,1816,Wild Words,737,882,1440,5488
POJ,1813,Overlapped Shapes,136,165,176,583
POJ,1815,Friendship,1222,1435,3063,10994
POJ,1825,Young,108,159,135,447
POJ,1812,Zuma Game,86,127,113,502
POJ,1810,Covering,125,178,166,984
POJ,1809,Regetni,481,527,701,1843
POJ,1808,Quadratic Residues,395,436,557,1644
POJ,1811,Prime Test,2528,3991,9515,35632
POJ,1807,Mayan Dates,39,49,44,113
POJ,1806,Manhattan 2025,828,859,1027,2145
POJ,1803,Box Art,80,163,136,931
POJ,1805,Friends,125,161,161,616
POJ,1804,Brainman,4115,4304,5645,10945
POJ,1802,Ancient Plates,35,59,40,263
POJ,1801,Formula Racing,49,75,63,222
POJ,1800,Magic Trick,141,197,190,824
POJ,1999,Quorf,82,134,117,432
POJ,1994,Logic,13,24,21,51
POJ,1998,Lloyd Fifteen Puzzle,176,209,244,669
POJ,1997,Word Puzzle,102,133,502,1148
POJ,1992,Jack,456,530,691,2081
POJ,1993,Caleidoscope,237,291,331,725
POJ,1996,The Highest Profits,232,257,316,743
POJ,1991,Turning in Homework,352,392,516,1164
POJ,1990,MooFest,2216,2478,3808,8418
POJ,1995,Raising Modulo Numbers,2647,2758,5183,8513
POJ,1987,Distance Statistics,508,607,929,2573
POJ,1989,The Cow Lineup,2399,2502,3429,5775
POJ,1988,Cube Stacking,4896,5538,9058,25912
POJ,1982,Water Tank,75,92,90,206
POJ,1985,Cow Marathon,1578,1702,2691,5513
POJ,1986,Distance Queries,2409,2633,5128,14558
POJ,1984,Navigation Nightmare,1385,1574,2540,7092
POJ,1983,Name the Crossing,92,117,138,330
POJ,1981,Circle and Points,1249,1441,2913,8168
POJ,1977,Odd Loving Bakers,375,454,662,2002
POJ,1980,Unit Fraction Partition,1032,1173,1792,4541
POJ,1978,Hanafuda Shuffle,1928,2029,2385,4142
POJ,1976,A Mini Locomotive,1061,1141,1566,2900
POJ,1975,Median Weight Bead,1190,1275,1869,3597
POJ,1974,The Happy Worm,712,1006,1068,4794
POJ,1979,Red and Black,12095,12587,20160,37112
POJ,1973,Software Company,287,322,496,1155
POJ,1972,Dice Stacking,729,761,879,1426
POJ,1971,Parallelogram Counting,1161,1323,2292,6571
POJ,1963,Cave Exploration,61,92,87,364
POJ,1968,Booklets,242,300,290,816
POJ,1966,Cable TV Network,1205,1307,2261,4881
POJ,1964,City Game,1297,1485,2116,5343
POJ,1970,The Game,1216,1412,1694,6623
POJ,1967,Alibaba,61,163,107,774
POJ,1965,Cube Root,258,345,397,1450
POJ,1969,Count on Canton,4930,5079,5566,9510
POJ,1962,Corporative Network,892,1008,1505,4162
POJ,1961,Period,5369,5714,9073,18675
POJ,1960,Time Planner,96,135,110,475
POJ,1959,Darts,658,683,777,1333
POJ,1957,Beehives,88,108,128,389
POJ,1958,Strange Towers of Hanoi,1530,1623,1872,2884
POJ,1956,Pumps and Pipes,44,61,49,175
POJ,1955,Rubik's Cube,275,309,340,681
POJ,1954,Warez Test,16,50,37,282
POJ,1952,"BUY LOW, BUY LOWER",2298,2676,3663,10485
POJ,1951,Extra Krunch,1353,1556,1733,6911
POJ,1950,Dessert,1473,1591,2191,5850
POJ,1949,Chores,2068,2162,2868,6106
POJ,1953,World Cup Noise,7110,7396,8744,17938
POJ,1948,Triangular Pastures,1443,1597,2685,8124
POJ,1947,Rebuilding Roads,3123,3324,5589,12097
POJ,1945,Power Hungry Cows,654,996,1396,5598
POJ,1946,Cow Cycling,1191,1242,1610,2906
POJ,1944,Fiber Communications,954,1182,1404,4703
POJ,1943,Hall of Fountains,172,202,308,843
POJ,1941,The Sierpinski Fractal,976,1057,1969,4753
POJ,1942,Paths on a Grid,4278,4875,6537,26250
POJ,1939,Diplomatic License,1610,1699,1855,4246
POJ,1940,Polygon Programming with Ease,710,755,838,1334
POJ,1938,California Jones and the Gate to Freedom,234,262,300,738
POJ,1937,Balanced Food,59,79,82,316
POJ,1935,Journey,418,484,744,1865
POJ,1936,All in All,10096,10692,14031,33601
POJ,1934,Trip,580,722,894,3428
POJ,1932,XYZZY,651,789,1116,3881
POJ,1933,A Brief Gerrymander,77,97,92,284
POJ,1931,Biometrics,318,380,413,1026
POJ,1930,Dead Fraction,764,927,1077,3257
POJ,1929,Calories from Fat,568,619,623,1213
POJ,1927,Area in Triangle,634,704,791,1577
POJ,1926,Pollution,829,991,1100,4120
POJ,1928,The Peanuts,2659,2937,3269,7937
POJ,1925,Spiderman,892,1180,1467,7253
POJ,1924,The Treasure,253,359,421,2225
POJ,1923,Fourier's Lines,597,808,864,2637
POJ,1922,Ride to School,6366,6857,9080,22605
POJ,1921,Paper Cut,40,71,62,311
POJ,1919,Ship Journey,36,78,52,311
POJ,1920,Towers of Hanoi,615,704,1076,2403
POJ,1918,Ranking List,395,480,500,1739
POJ,1917,Automatic Poetry,1001,1068,1165,2353
POJ,1916,Rat Attack,273,337,344,1037
POJ,1913,Cocktails,75,109,100,512
POJ,1914,Cramer's Rule,599,764,754,3125
POJ,1912,A highway and the seven dwarfs,255,399,530,2607
POJ,1911,A Well-Formed Problem,62,104,72,427
POJ,1915,Knight Moves,6784,7254,12780,27069
POJ,1910,Adam's Genes,18,40,26,216
POJ,1908,Grid Speed,27,62,37,302
POJ,1909,Marbles on a tree,622,683,805,1631
POJ,1907,Work Reduction,443,509,606,1700
POJ,1906,Three powers,1708,1858,2035,4478
POJ,1905,Expanding Rods,2303,2575,4726,17720
POJ,1904,King's Quest,1510,1737,3468,9383
POJ,1903,Jurassic Remains,264,309,484,1308
POJ,1902,Illumination,26,64,57,293
POJ,1901,Hypertransmission,218,273,421,1779
POJ,1900,Game,154,220,236,865
POJ,2099,Fool's Day,29,101,41,509
POJ,2098,Ellipse,64,98,124,758
POJ,2097,Drawing Windows,17,26,24,70
POJ,2095,Beth Tableaux,18,32,36,154
POJ,2094,Angry Teacher,119,180,209,1098
POJ,2093,Cutting Edge,32,46,51,182
POJ,2096,Collecting Bugs,1404,1483,2979,6012
POJ,2090,Two-Stacks Solitaire,106,175,179,734
POJ,2092,Grandpa is Famous,2632,2803,4279,8636
POJ,2087,Petanque,54,75,77,199
POJ,2089,Magic Trick,267,287,284,456
POJ,2091,Zing Zhu's Oyster Farm,45,79,71,270
POJ,2088,Long Night of Museums,179,269,316,1436
POJ,2085,Inversion,1355,1539,1893,4269
POJ,2086,Land Division Tax,201,236,324,739
POJ,2084,Game of Connections,2906,3320,4284,8682
POJ,2083,Fractal,3053,3244,4570,9951
POJ,2082,Terrible Sets,1494,1584,2594,5069
POJ,2077,Balanced Budget Initiative,38,56,48,203
POJ,2078,Matrix,1334,1435,2194,4176
POJ,2076,"All Roads Lead to Albuquerque, er, Rome",45,93,62,320
POJ,2075,Tangled in Cables,1802,1920,2630,6734
POJ,2079,Triangle,1250,1520,2943,9819
POJ,2074,Line of Sight,856,945,1378,4436
POJ,2080,Calendar,3600,4014,4974,14041
POJ,2081,Recaman's Sequence,6901,7404,10169,23475
POJ,2073,Doggone Moles,91,113,105,295
POJ,2072,GHOST,33,63,37,183
POJ,2071,Auctions R Us,121,154,127,416
POJ,2067,"Young, Poor and Busy",70,84,93,190
POJ,2064,Pipes,124,157,195,406
POJ,2069,Super Star,602,732,1427,5728
POJ,2066,Minimax Triangulation,212,273,307,1027
POJ,2068,Nim,717,752,1056,1881
POJ,2065,SETI,761,778,1339,2177
POJ,2070,Filling Out the Team,5048,5215,5581,9936
POJ,2062,Card Game Cheater,740,809,1064,2116
POJ,2063,Investment,2127,2237,3885,11143
POJ,2061,Pseudo-random Numbers,86,149,127,431
POJ,2060,Taxi Cab Scheme,1875,2042,2938,7166
POJ,2059,Watchdog,752,781,885,1404
POJ,2058,Word Encoding,104,126,119,288
POJ,2057,The Lost House,803,863,1166,2783
POJ,2056,The Separator in Grid,624,771,861,2784
POJ,2052,Fun Game,161,213,257,1101
POJ,2053,Square,166,237,238,912
POJ,2050,Searching the Web,262,386,473,2179
POJ,2054,Color a Tree,1530,1950,2707,7902
POJ,2055,Kid's Problem,118,174,167,725
POJ,2051,Argus,3438,3747,5553,11470
POJ,2049,Finding Nemo,1316,1606,2343,9799
POJ,2048,Monster Trap,133,197,250,994
POJ,2047,Concert Hall Scheduling,440,507,645,1445
POJ,2046,Gap,411,485,891,1945
POJ,2045,Molecular Formula,358,391,437,851
POJ,2044,Weather Forecast,438,554,885,2655
POJ,2040,Translations,133,169,219,594
POJ,2041,Unreliable Message,1073,1109,1369,2238
POJ,2042,Lagrange's Four-Square Theorem,908,1028,1336,2909
POJ,2043,Area of Polygons,236,285,410,1024
POJ,2037,Roll Playing Games,61,119,93,457
POJ,2036,I Conduit!,230,361,355,1874
POJ,2039,To and Fro,5456,5599,6319,9385
POJ,2038,Team Rankings,959,1039,1124,2242
POJ,2035,Hit or Miss,169,202,204,527
POJ,2034,Anti-prime Sequences,1039,1142,1766,3908
POJ,2032,Square Carpets,168,222,273,770
POJ,2030,The Secret Number,597,693,771,2266
POJ,2033,Alphacode,3195,3477,4298,14136
POJ,2029,Get Many Persimmon Trees,2140,2191,2937,4531
POJ,2024,Know When to Hold 'em,35,49,42,109
POJ,2025,Cubic Rube,52,84,59,224
POJ,2031,Building a Space Station,2316,2434,4754,10131
POJ,2028,When Can We Meet?,2577,2671,3083,5621
POJ,2022,Syntax Included,173,228,239,874
POJ,2027,No Brainer,14730,15007,18517,28207
POJ,2021,Relative Relatives,1374,1484,1664,3785
POJ,2020,MisLED,135,187,156,547
POJ,2023,Choose Your Own Adventure,604,673,733,1791
POJ,2016,Ink Blots,47,101,57,232
POJ,2019,Cornfields,2099,2267,3575,7379
POJ,2026,As the Crow Flies,143,164,159,308
POJ,2015,Permutation Code,429,529,539,1202
POJ,2014,Flow Layout,2000,2075,2223,3195
POJ,2018,Best Cow Fences,1788,2189,3683,11231
POJ,2012,Triangle Cuts,33,72,35,176
POJ,2013,Symmetric Order,7188,7396,8477,14223
POJ,2017,Speed Limit,11099,11298,14284,20718
POJ,2011,Primary X-Subfactor Series,124,166,166,374
POJ,2010,Moo University - Financial Aid,1599,1840,2945,10061
POJ,2009,Moo University - Emergency Pizza Order,183,262,369,1516
POJ,2008,Moo University - Team Tryouts,651,930,1294,4428
POJ,2005,Blackjack,507,625,616,2203
POJ,2006,Litmus Test,869,939,1027,2019
POJ,2007,Scrambled Polygon,2739,2899,4447,9384
POJ,2003,Hire and Fire,496,623,809,2779
POJ,2004,Mix and Build,631,800,1260,4157
POJ,2002,Squares,3797,4250,7922,20618
POJ,2001,Shortest Prefixes,4705,5061,8418,19401
POJ,2000,Gold Coins,12127,12520,14708,23496
POJ,2198,Boundaries on,41,65,98,277
POJ,2197,Jill's Tour Paths,334,381,467,1574
POJ,2194,Stacking Cylinders,490,554,639,1221
POJ,2199,Rate of Return,314,340,398,913
POJ,2193,Lenny's Lucky Lotto Lists,762,839,936,2171
POJ,2196,Specialized Four-Digit Numbers,5082,5168,6099,8378
POJ,2191,Mersenne Composite Numbers,839,891,1122,2401
POJ,2188,Cow Laundry,740,788,851,1303
POJ,2189,Romeo Meets Juliet,561,600,644,1383
POJ,2192,Zipper,4370,4925,6684,18719
POJ,2190,ISBN,4821,5109,5777,16424
POJ,2195,Going Home,5438,5736,11866,23555
POJ,2187,Beauty Contest,4848,5407,12019,38811
POJ,2183,Bovine Math Geniuses,1362,1406,1813,2963
POJ,2185,Milking Grid,2037,2186,3922,9001
POJ,2184,Cow Exhibition,2828,3178,5664,13955
POJ,2180,Bale Figures,329,366,384,821
POJ,2181,Jumping Cows,3153,3333,4626,7698
POJ,2179,Inlay Cutters,458,550,1005,2385
POJ,2178,Heroes Of Might And Magic,159,203,228,911
POJ,2182,Lost Cows,4451,4621,7687,11941
POJ,2177,Ghost Busters,56,70,79,206
POJ,2186,Popular Cows,6578,7235,14360,35233
POJ,2176,Folding,385,451,585,1598
POJ,2174,Decoding Task,393,439,506,1143
POJ,2175,Evacuation Plan,613,774,1302,5004
POJ,2173,Cricket Field,278,315,361,904
POJ,2170,Lattice Animals,134,197,213,643
POJ,2172,Bricks,289,371,409,1315
POJ,2171,Amusing Numbers,336,389,494,1226
POJ,2169,Kingdom of Magic,194,228,286,1052
POJ,2168,Joke with Turtles,217,271,342,1281
